id;name;slug;institution;institution_logo;category;main_rate_label;main_rate_value;main_rate_numeric;description;benefits;apply_url;info_url;meta_data;badges;is_featured;is_promoted;rating;review_count;is_active;sort_order;created_at;updated_at;target_audience;Tipo de institucion
4ce9917e-f5a7-4ede-9902-36227447686d;Tarjeta de Crédito ABCredit Básica;tarjeta-de-credito-abcredit-basica-banco-azteca;Banco Azteca;;credit_card;CAT Promedio;28.9% sin IVA;289000;Una tarjeta de crédito básica con servicio internacional y sin requisitos complicados;"[""Servicio internacional"",""Proceso de solicitud sin requisitos complicados"",""Acceso a cajeros automáticos"",""Compras a meses sin intereses"",""Protección de fraude""]";https://www.bancoazteca.com.mx/productos/tarjetas/tarjeta-credito-abcredit-basica.html;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
4ee6791f-df1b-4acd-8d21-e78e32ed7841;Préstamo de Nómina BBVA (Creditón Nómina);prestamo-de-nomina-bbva-crediton-nomina-bbva-mexico;BBVA;https://www.bbva.mx/content/dam/public-web/global/images/logos/logo_bbva.svg;personal_loan;CAT Promedio;Desde 18.9% anual;189000;Préstamo personal en moneda nacional para clientes con nómina BBVA, desde $2,000 hasta $1,500,000, con tasa de interés anual fija y sin necesidad de aval. Ideal para financiar imprevistos, oportunidades o emergencias.;"[""Sin aval requerido"",""Tasa de interés fija"",""Montos desde $2,000 hasta $1,500,000 MXN"",""Proceso rápido y digital"",""Descuento automático de nómina"",""Flexibilidad en plazos de pago""]";https://www.bbva.mx/personas/productos/creditos/prestamos-personales/prestamo-nomina.html;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
523b2837-046b-4036-98c5-d5b8aca0e6e7;Crédito en Cuenta Corriente (para empresas);credito-en-cuenta-corriente-para-empresas-banco-base;Banco BASE;;personal_loan;Tasa de Interés Anual;Variable desde 14.40% anual;144000;Una línea de crédito revolvente diseñada para cubrir las necesidades de capital de trabajo a corto plazo de las empresas.;"[""Línea de crédito revolvente"",""Disposiciones parciales según necesidad"",""Plazos flexibles de pago"",""Acceso rápido a capital de trabajo"",""Sin comisión por apertura"",""Disponibilidad inmediata de fondos""]";https://www.bancobase.com/productos/cuenta-corriente;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
52c9c8dc-e5b4-4b86-a799-f80693f80050;Tarjeta de Crédito Básica;tarjeta-de-credito-basica-afirme;Afirme;;credit_card;CAT Promedio;21.9% sin IVA;219000;Ideal para iniciar tu historial crediticio.;"[""Ideal para iniciar historial crediticio"",""Proceso de aprobación rápido"",""Acceso a plataforma digital"",""Atención al cliente 24/7"",""Compras a meses sin intereses""]";https://www.afirme.com/Personas/TDC/Tarjeta-Basica.html;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
53ce522c-a551-438c-94f2-bef22205a535;Préstamos Personales Ualá;prestamos-personales-uala-uala-mexico;Ualá México;;personal_loan;Tasa de Interés Anual;Desde 40% hasta 76% + IVA;400000;Préstamos personales desde la app hasta $20,000 pesos en minutos. Para pagos hasta en 36 meses con tasas desde 40% hasta 76% + IVA según tu historial crediticio. Solo para clientes activos Ualá con buen historial crediticio. 100% digital, totalmente gratis sin comisiones ocultas.;"[""Préstamo 100% digital sin trámites presenciales"",""Desembolso en minutos desde la app"",""Sin comisiones ocultas"",""Hasta 36 meses para pagar"",""Proceso de aprobación automático"",""Acceso exclusivo para clientes Ualá activos""]";;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
576060e4-00dc-4bdf-8430-3402762cb8cb;Tarjeta de Crédito HSBC AIR;tarjeta-de-credito-hsbc-air-hsbc;HSBC;;credit_card;CAT Promedio;21.9% sin IVA;219000;Tarjeta de crédito con una de las tasas de interés más bajas del mercado, que te permite pagar hasta la mitad de intereses.;"[""Tasa de interés competitiva del mercado"",""Opción de pagar hasta la mitad de intereses"",""Acceso a programa de viajes y millas"",""Protección de compras"",""Servicio al cliente 24/7"",""Consulta de saldo sin costo""]";https://www.hsbc.com.mx/tarjetas-de-credito/productos/air/;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
5b378d78-be22-4a14-a732-4ca19a44e2d7;Tarjeta de Crédito Nu;tarjeta-nu;Nu México;/images/institutions/nu.svg;credit_card;CAT Promedio;66.7%;667000;La tarjeta 100% digital sin anualidad de Nu. Controla todo desde tu app, sin filas ni sucursales.;"[""Sin anualidad de por vida"",""Aprobación en minutos"",""Cashback en compras seleccionadas"",""App intuitiva con control total"",""Sin comisión por disposición de efectivo en cajeros Nu""]";https://nu.com.mx/tarjeta-de-credito/;;"{""annuity"":0,""cashback"":""hasta 5%"",""min_income"":0,""digital_only"":true,""instant_notifications"":true}";"[""Sin Anualidad"",""100% Digital"",""Sin Buró Mínimo""]";VERDADERO;FALSO;470;12453;VERDADERO;0;21/11/2025 12:06;27/11/2025 10:42;personal;Sofipo
5b65e9af-7e31-4814-b04f-a88a52bf9dbc;Crédito Grupal Compartamos;credito-grupal-compartamos-compartamos-banc;Compartamos Banc;;credit_card;CAT Promedio;78.5% CAT;785000;Un crédito diseñado para grupos de personas que desean iniciar o hacer crecer un negocio, sin necesidad de un aval.;"[""Sin aval requerido"",""Crédito para grupos de 3 a 50 personas"",""Montos desde $600 hasta $50,000 MXN por persona"",""Proceso de aprobación rápido"",""Flexibilidad en plazos de pago"",""Acceso a capacitación empresarial""]";https://www.compartamos.com.mx/compartamos/credito/credito-grupal;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
5bbdd986-29c2-4a7b-9e6b-51de1d7cf1a0;Tarjeta de Crédito Oro;tarjeta-de-credito-oro-citibanamex;Banamex;https://www.citibanamex.com/resources/img/logo-citi.svg;credit_card;CAT Promedio;21.9% sin IVA;219000;Tarjeta de crédito que te otorga 7% en Puntos Premia en todas tus compras, con el doble de puntos en gasolina.;"[""7% en Puntos Premia en todas tus compras"",""Doble de puntos en gasolina"",""Acceso a ofertas y promociones exclusivas"",""Protección de compras"",""Asistencia al viajero"",""Seguros incluidos""]";https://www.banamex.com/es/personas/tarjetas-credito/tarjeta-oro.html;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
5c1be90e-e9c2-4cea-901d-d2880a88f6ef;Tarjeta de Crédito Cemex;tarjeta-de-credito-cemex-afirme;Afirme;;credit_card;CAT Promedio;21.9% sin IVA;219000;Una tarjeta diseñada exclusivamente para los colaboradores de CEMEX, con beneficios y una tasa de interés preferencial.;"[""Tasa de interés preferencial para colaboradores CEMEX"",""Acceso exclusivo para empleados de CEMEX"",""Programa de recompensas por compras"",""Atención prioritaria"",""Flexibilidad en pagos""]";https://www.afirme.com/Personas/TDC/Tarjeta-Afirme-Cemex.html;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
5cafac98-5347-4797-b83d-68516279f3df;Tarjeta de Crédito LikeU Business Santander;tarjeta-de-credito-likeu-business-santander-santander-mexico;Santander;https://www.santander.com.mx/assets/img/santander-logo.svg;credit_card;CAT Promedio;Variable desde 18.9% sin IVA;189000;Tarjeta de crédito diseñada para negocios que ofrece beneficios específicos para Personas Físicas con Actividad Empresarial y Personas Morales.;"[""Diseñada para negocios y emprendedores"",""Acceso a plataforma digital de gestión empresarial"",""Programa de recompensas en compras"",""Protección de compras y fraude"",""Atención prioritaria para clientes business"",""Flexibilidad en límites de crédito según flujo de negocio""]";https://www.santander.com.mx/personas/tarjetas-de-credito/likeu-business.html;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
5ccb5c52-0c21-4893-8123-0a76fa1296b9;Tarjeta de Crédito Inbursa Oro;tarjeta-de-credito-inbursa-oro-inbursa;Inbursa;;credit_card;CAT Promedio;22.9% sin IVA;229000;Crédito revolvente que ofrece beneficios y una tasa de interés fija atractiva.;"[""Acceso a Lounge Key en aeropuertos"",""Seguro de viaje incluido"",""Protección de compras"",""Atención al cliente 24/7"",""Programa de puntos acumulables"",""Descuentos en establecimientos seleccionados""]";https://www.inbursa.com/sites/gfi/tdc-oro;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
5cdbae98-b7c2-4f5f-91b0-3c946b554d41;Tarjeta de Crédito INVEX Business;tarjeta-de-credito-invex-business-invex;INVEX;;credit_card;CAT Promedio;21.9% sin IVA;219000;Una tarjeta diseñada para las necesidades de empresas, con servicios como facturación corporativa y atención exclusiva.;"[""Facturación corporativa integrada"",""Atención exclusiva para empresas"",""Reportes detallados de gastos"",""Línea de crédito flexible"",""Acceso a portal empresarial"",""Gestión de múltiples tarjetas""]";https://invex.com/empresas/tarjetas-de-credito;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
5cde3305-d4b1-4f7b-b207-f358463d7191;Tarjeta de Crédito Clásica Garantizada;tarjeta-de-credito-clasica-garantizada-banbajio;BanBajío;;credit_card;CAT Promedio;29.99% sin IVA;299900;Crédito revolvente internacional otorgado a través de un depósito en garantía, sin requerir historial crediticio.;"[""No requiere historial crediticio"",""Crédito revolvente internacional"",""Depósito en garantía como respaldo"",""Acceso a redes Visa/Mastercard"",""Posibilidad de aumentar límite con tiempo"",""Reporte a buró de crédito""]";https://www.bb.com.mx/webcenter/portal/BanBajio/personas/p-tarjetas-de-credito/p-tarjeta-de-credito-clasica-garantizada;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
5d11339d-6c81-4f46-a4fc-38ac0b23fcf0;Tarjeta de Crédito BankAmericard;tarjeta-de-credito-bankamericard-bank-of-america;Bank of America;;credit_card;CAT Promedio;No especificado;;Una tarjeta de crédito con una baja tasa de interés introductoria, diseñada para ayudar a los usuarios a ahorrar en intereses.;"[""Tasa de interés introductoria baja"",""Programa de recompensas"",""Protección de compras"",""Acceso a servicios bancarios en línea"",""Soporte al cliente 24/7""]";https://www.bankofamerica.com/credit-cards/products/bankamericard-credit-card/es/catNo disponible;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
5e41e7b5-1f6c-40ae-b923-2c343d1447a7;Tarjeta de Crédito Clásica;tarjeta-de-credito-clasica-banbajio;BanBajío;;credit_card;CAT Promedio;21.9% sin IVA;219000;Crédito revolvente con beneficios como meses sin intereses y un programa de recompensas.;"[""Meses sin intereses en compras"",""Programa de recompensas con puntos"",""Acceso a promociones exclusivas"",""Compras protegidas"",""Atención al cliente 24/7"",""Consulta de saldo sin costo""]";https://www.bb.com.mx/webcenter/portal/BanBajio/personas/p-tarjetas-de-credito/p-tarjeta-de-credito-clasica;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
5ee24387-7f90-4258-8903-b6a058591b6a;Tarjeta de Crédito BanCoppel Platino;tarjeta-de-credito-bancoppel-platino-bancoppel;BanCoppel;;credit_card;CAT Promedio;21.9% sin IVA;219000;Una tarjeta de crédito diseñada para viajeros frecuentes que ofrece beneficios exclusivos a nivel internacional.;"[""Acceso a salas VIP en aeropuertos internacionales"",""Seguro de viaje internacional incluido"",""Protección de compras y fraude"",""Puntos por cada compra convertibles en millas"",""Asistencia médica 24/7 en el extranjero"",""Descuentos en hoteles y aerolíneas"",""Sin anualidad el primer año""]";https://www.bancoppel.com/credito_bcopp/tdcp.html;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
5f08e4f1-3f3f-4704-9779-4328ca8a0064;Tarjeta de Crédito Bodega Aurrera;tarjeta-de-credito-bodega-aurrera-inbursa;Inbursa;;credit_card;CAT Promedio;21.9% sin IVA;219000;Tarjeta de crédito con beneficios de bonificación y promociones en tiendas y clubes de Grupo Walmart.;"[""Bonificación en compras en Bodega Aurrera y Sam's Club"",""Promociones exclusivas en tiendas Walmart"",""Acceso a ofertas especiales de Grupo Walmart"",""Compras a meses sin intereses"",""Atención al cliente prioritaria"",""Seguro de compra protegida""]";https://www.inbursa.com/sites/gfi/tdc-bodegaaurrera;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
5f2c54df-6ff1-403a-b85b-0315d307cf01;Tarjeta de Crédito Uala;tarjeta-de-credito-uala-uala-mexico;Ualá México;;credit_card;CAT Promedio;Variable según perfil crediticio;;Tarjeta de crédito 100% digital sin anualidad que ofrece hasta 15% de cashback (máximo $700 mensuales), meses sin intereses, tecnología infoless y contactless, ideal para construir historial crediticio con aprobación completamente en línea.;"[""Cashback hasta 15% (máximo $700 MXN mensuales)"",""Sin anualidad"",""Tecnología contactless e infoless"",""Meses sin intereses"",""Aprobación 100% en línea"",""Construcción de historial crediticio"",""Tarjeta digital inmediata""]";https://www.uala.mx/tarjeta-credito;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
5f7e1f15-919d-4e36-8234-e0fdaf5ffd73;Multiva Oro;multiva-oro-banco-multiva;Banco Multiva;;credit_card;CAT Promedio;21.9% sin IVA;219000;Una tarjeta de crédito que te permite acumular puntos para canjear por recompensas y que ofrece promociones exclusivas.;"[""Acumulación de puntos en todas las compras"",""Promociones exclusivas y descuentos"",""Canje de puntos por recompensas"",""Protección de compras"",""Acceso a ofertas especiales Multiva"",""Servicio al cliente 24/7""]";https://www.multiva.com.mx/;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
5ff6afed-f199-4e58-a815-ba478d98e97b;Tarjeta de Crédito Volaris INVEX;tarjeta-de-credito-volaris-invex-invex;INVEX;;credit_card;CAT Promedio;21.9% sin IVA;219000;Una tarjeta diseñada para viajeros que te permite acumular beneficios en Volaris.;"[""Acumula Puntos Volaris en todas tus compras"",""Millas dobles en compras de viaje"",""Acceso a salas VIP en aeropuertos"",""Seguro de viaje incluido"",""Protección de compras"",""Sin anualidad el primer año""]";https://www.invextarjetas.com.mx/invex/landings/LandingGenericaVolarisInvex/index.html;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
6106f0a0-008b-45e4-98ff-a1024139e6a1;Tarjeta MÁS;tarjeta-mas-banregio;Banregio;;credit_card;CAT Promedio;21.9% sin IVA;219000;Una tarjeta de crédito que te premia con recompensas en tus compras y las de tus amigos.;"[""Programa de recompensas con cashback en compras"",""Bonificación por referidos (recompensas de amigos)"",""Sin anualidad"",""Acceso a promociones y descuentos exclusivos"",""Compras protegidas"",""Atención al cliente 24/7""]";https://www.banregio.com/personas/tarjetas/mas.php;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
63c18368-5de6-4f54-af57-5ed3d881ec97;Tarjeta IDEAL Scotiabank;tarjeta-ideal-scotiabank-scotiabank;Scotiabank;;credit_card;CAT Promedio;Variable desde 18.9% sin IVA;189000;Tarjeta de crédito sin costo de administración de por vida, que te permite elegir el programa de beneficios que mejor se adapte a tus necesidades.;"[""Sin costo de administración de por vida"",""Elige entre programas de beneficios personalizados"",""Acceso a promociones exclusivas"",""Compras a meses sin intereses"",""Protección de compras"",""Asistencia 24/7""]";https://www.scotiabank.com.mx/personas/tarjetas-de-credito/tarjetas-tradicionales/tarjeta-ideal.aspx;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
65e2c90f-e5cd-40de-a7c5-66198285f9a5;Tarjeta de Crédito Garantizada Uala;tarjeta-de-credito-garantizada-uala-uala-mexico;Ualá México;;credit_card;CAT Promedio;Variable según perfil crediticio;;Tarjeta de crédito respaldada por depósito en garantía de $300 a $20,000 pesos, ideal para construir o reparar historial crediticio. Sin costo de apertura, mantenimiento o cierre, con 99% de aprobación y proceso 100% digital.;"[""Sin costo de apertura"",""Sin costo de mantenimiento"",""Sin costo de cierre"",""99% de aprobación"",""Proceso 100% digital"",""Construcción de historial crediticio"",""Depósito en garantía recuperable""]";;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
67181b69-b62e-4f3d-a57d-b994a66cbb0e;Tarjeta de Crédito con Recompensas Descubre;tarjeta-de-credito-con-recompensas-descubre-citibanamex;Banamex;https://www.citibanamex.com/resources/img/logo-citi.svg;credit_card;CAT Promedio;21.9% sin IVA;219000;Tarjeta de crédito que acumula 1 punto por cada dólar o su equivalente en pesos, con beneficios de viaje y seguridad.;"[""Acumula 1 punto por cada dólar o equivalente en pesos"",""Beneficios de viaje incluidos"",""Protección y seguridad en compras"",""Acceso a programas de lealtad"",""Cobertura de seguros de viaje""]";https://www.banamex.com/es/personas/tarjetas-credito/tarjeta-de-credito-recompensas-descubre.htm;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
69ddebd1-9c4f-43ed-aaa1-bd712902d235;Tarjeta de Crédito Clásica;tarjeta-de-credito-clasica-afirme;Afirme;;credit_card;CAT Promedio;21.9% sin IVA;219000;Una tarjeta diseñada para tus compras diarias con beneficios exclusivos y para iniciar tu historial crediticio.;"[""Sin anualidad"",""Acceso a promociones y descuentos"",""Programa de puntos en compras"",""Protección de compras"",""Atención al cliente 24/7"",""Ideal para iniciar historial crediticio""]";https://www.afirme.com/Personas/TDC/Tarjeta-Clasica.html;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
6a8aa877-cb5f-4997-86ed-28a20cc4b3f6;Mifel World Elite;mifel-world-elite-banca-mifel;Banca Mifel;;credit_card;CAT Promedio;21.9% sin IVA;219000;Una tarjeta de crédito que te ayuda a acumular puntos por cada compra, con beneficios exclusivos de viaje y estilo de vida.;"[""Acumulación de puntos por cada compra"",""Beneficios exclusivos de viaje"",""Acceso a programas de estilo de vida"",""Protección de compras"",""Asistencia en viajes 24/7"",""Seguros incluidos""]";N/A;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
70aabb55-e5ae-4a62-aa68-f0b11c98a3f2;Tarjeta de Crédito Inbursa Enlace Médico;tarjeta-de-credito-inbursa-enlace-medico-inbursa;Inbursa;;credit_card;CAT Promedio;Variable según perfil crediticio;;Crédito revolvente diseñado para médicos con beneficios y un seguro de responsabilidad civil profesional.;"[""Seguro de responsabilidad civil profesional incluido"",""Diseñada específicamente para médicos"",""Crédito revolvente flexible"",""Acceso a línea de crédito según perfil"",""Atención especializada para profesionales de la salud""]";https://www.inbursa.com/sites/gfi/tdc-enlacemedico;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
72596513-efd8-44f7-9996-67e01dbfaf17;Adelanto de Sueldo BBVA;adelanto-de-sueldo-bbva-bbva-mexico;BBVA;https://www.bbva.mx/content/dam/public-web/global/images/logos/logo_bbva.svg;personal_loan;Tasa de Interés;0% sin intereses;0;Préstamo de corto plazo para clientes con nómina BBVA desde $100 hasta $7,750 pesos, sin tasa de interés, plazos de 1 a 2 meses, solo comisión por apertura del 7%, disponible 24/7;"[""Sin tasa de interés"",""Disponible 24/7"",""Desembolso rápido"",""Plazos flexibles de 1 a 2 meses"",""Acceso inmediato para clientes con nómina BBVA"",""Montos desde $100 MXN""]";https://www.bbva.mx/personas/productos/creditos/prestamos-personales/adelanto-de-sueldo.html;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
72675612-26aa-4c70-96ad-e97edc9f78ae;Tarjeta Santander American Express;tarjeta-santander-american-express-santander-mexico;Santander;https://www.santander.com.mx/assets/img/santander-logo.svg;credit_card;CAT Promedio;21.9% sin IVA;219000;Tarjeta de crédito de Santander que ofrece promociones y beneficios exclusivos en viajes, transporte, hoteles y más.;"[""Puntos Santander en todas tus compras"",""Acceso a ofertas exclusivas en viajes y hoteles"",""Protección de compras y fraude"",""Asistencia en viajes 24/7"",""Descuentos en transporte y gastronomía"",""Seguros incluidos""]";https://www.santander.com.mx/personas/tarjetas-de-credito/Access-American-Express.html;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
77f0debd-33a1-4c49-a680-2b7f011d4acd;Tarjeta de Crédito Selección Nacional;tarjeta-de-credito-seleccion-nacional-banorte;Banorte;https://www.banorte.com/cms/banorte/recursos/imagenes/logo-banorte.png;credit_card;CAT Promedio;21.9% sin IVA;219000;Tarjeta de crédito diseñada para los aficionados del fútbol, que ofrece beneficios exclusivos como la playera oficial de la Selección Nacional de México y un programa de recompensas con experiencias únicas.;"[""Playera oficial de la Selección Nacional de México"",""Programa de recompensas con experiencias exclusivas"",""Acceso a eventos y partidos de la Selección Nacional"",""Puntos por cada compra"",""Descuentos en tiendas deportivas asociadas"",""Protección de compras""]";https://www.banorte.com/seleccionnacional;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
7848c7b7-8e89-4df8-a768-acfd47c10fdd;Tarjeta de Crédito INVEX SiCard Básica;tarjeta-de-credito-invex-sicard-basica-invex;INVEX;;credit_card;CAT Promedio;21.9% sin IVA;219000;Una tarjeta de crédito con las características esenciales para manejar gastos diarios.;"[""Sin anualidad"",""Acceso a promociones y descuentos"",""Compras a meses sin intereses"",""Atención al cliente 24/7"",""Seguro de compra protegida""]";https://www.invextarjetas.com.mx/invex/banners/pdf/Contrato_SICARDBASICA;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
7b77ff3e-ca7a-45d4-8c85-ffff772199d8;Tarjeta de Crédito Travel Clásica;tarjeta-de-credito-travel-clasica-scotiabank;Scotiabank;;credit_card;CAT Promedio;21.9% sin IVA;219000;Tarjeta de crédito con un programa de lealtad robusto y beneficios diseñados para viajeros.;"[""Acumulación de puntos en todas las compras"",""Descuentos en hoteles y aerolíneas"",""Asistencia al viajero 24/7"",""Seguro de viaje incluido"",""Acceso a salas VIP en aeropuertos"",""Protección de compras""]";https://www.scotiabank.com.mx/personas/tarjetas-de-credito/travel-clasica.aspx;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
83118499-c72e-4f2b-9ff8-4d340b02c539;Tarjeta de Crédito Oro;tarjeta-de-credito-oro-banco-azteca;Banco Azteca;;credit_card;CAT Promedio;29.99% sin IVA;299900;Tarjeta de crédito que te permite comprar con mayores facilidades y beneficios, con o sin historial crediticio.;"[""Acceso sin historial crediticio"",""Compras con cuotas sin interés"",""Protección de compras"",""Atención al cliente 24/7"",""Programa de puntos en compras"",""Seguros incluidos""]";https://www.bancoazteca.com.mx/productos/tarjetas/tarjeta-credito-oro.htm;;"{""gat_real"":null,""min_amount"":null,""min_income"":null,""gat_nominal"":null,""credit_limit_max"":null}";[];FALSO;FALSO;0;0;VERDADERO;0;23/11/2025 14:44;27/11/2025 10:42;personal;Banco
84d2361f-80e7-41d3-9e04-11491468ee35;Tarjeta Stori;tarjeta-stori;Stori;/images/institutions/stori.svg;credit_card;CAT Promedio;89.9%;899000;Tu primera tarjeta de crédito. Ideal para construir historial crediticio desde cero.;"[""Sin historial crediticio requerido"",""Aprobación en minutos"",""Aumentos de línea automáticos"",""Sin anualidad el primer año"",""Reporta a Buró de Crédito""]";https://www.storicard.com/;;"{""annuity"":0,""min_income"":0,""builds_credit"":true,""annuity_after_first_year"":499}";"[""Sin Buró"",""Primer Tarjeta"",""Construye Historial""]";VERDADERO;FALSO;410;6721;VERDADERO;0;21/11/2025 12:06;27/11/2025 10:42;personal;Sofipo
